fips,year,size
31163,pop2005,3087
31165,pop2005,1402
31167,pop2005,6441
31169,pop2005,5334
31171,pop2005,607
31173,pop2005,7250
31175,pop2005,4328
31177,pop2005,19600
31179,pop2005,9455
31181,pop2005,3696
31183,pop2005,802
31185,pop2005,14106
32001,pop2005,24460
32003,pop2005,1708846
32005,pop2005,45731
32007,pop2005,44428
32009,pop2005,774
32011,pop2005,1373
32013,pop2005,16989
32015,pop2005,4865
32017,pop2005,4334
32019,pop2005,46607
32021,pop2005,4794
32023,pop2005,39857
32027,pop2005,6334
32029,pop2005,4018
32031,pop2005,390863
32033,pop2005,8800
32510,pop2005,55731
33001,pop2005,60962
33003,pop2005,46677
33005,pop2005,76830
33007,pop2005,32790
33009,pop2005,84676
33011,pop2005,398927
33013,pop2005,146275
33015,pop2005,293010
33017,pop2005,118978
33019,pop2005,42290
34001,pop2005,268318
34003,pop2005,887322
34005,pop2005,446462
34007,pop2005,514960
34009,pop2005,98558
34011,pop2005,152489
34013,pop2005,778819
34015,pop2005,276680
34017,pop2005,596488
34019,pop2005,128734
34021,pop2005,361882
34023,pop2005,778018
34025,pop2005,641823
34027,pop2005,483198
34029,pop2005,556525
34031,pop2005,489211
34033,pop2005,65465
34035,pop2005,314967
34037,pop2005,150764
34039,pop2005,521987
34041,pop2005,109167
35001,pop2005,607825
35003,pop2005,3298
35005,pop2005,61321
35006,pop2005,27178
35007,pop2005,13490
35009,pop2005,45951
35011,pop2005,1999
35013,pop2005,189265
35015,pop2005,50236
35017,pop2005,29296
35019,pop2005,4457
35021,pop2005,740
35023,pop2005,4961
35025,pop2005,56109
35027,pop2005,20741
35028,pop2005,18594
35029,pop2005,26134
35031,pop2005,70624
35033,pop2005,5063
35035,pop2005,63322
35037,pop2005,9138
35039,pop2005,40546
35041,pop2005,18817
35043,pop2005,105720
35045,pop2005,121912
35047,pop2005,29051
35049,pop2005,139809
35051,pop2005,12596
35053,pop2005,18187
35055,pop2005,31200
35057,pop2005,16712
35059,pop2005,3781
35061,pop2005,68465
36001,pop2005,298605
36003,pop2005,49824
36005,pop2005,1364566
36007,pop2005,196103
36009,pop2005,81389
36011,pop2005,80532
36013,pop2005,134998
36015,pop2005,88351
36017,pop2005,50994
36019,pop2005,81690
36021,pop2005,62839
36023,pop2005,48315
36025,pop2005,46820
36027,pop2005,291586
36029,pop2005,923820
36031,pop2005,38197
36033,pop2005,50305
36035,pop2005,54969
36037,pop2005,58701
36039,pop2005,48917
36041,pop2005,5128
36043,pop2005,62873
36045,pop2005,116982
36047,pop2005,2511408
36049,pop2005,26199
36051,pop2005,63497
36053,pop2005,69527
36055,pop2005,731773
36057,pop2005,48634
36059,pop2005,1355194
36061,pop2005,1606275
36063,pop2005,215508
36065,pop2005,231563
36067,pop2005,454625
36069,pop2005,103302
36071,pop2005,370074
36073,pop2005,42723
36075,pop2005,121978
36077,pop2005,62474
36079,pop2005,99228
36081,pop2005,2256576
36083,pop2005,153909
36085,pop2005,475014
36087,pop2005,294636
36089,pop2005,110072
36091,pop2005,213245
36093,pop2005,148687
36095,pop2005,31911
36097,pop2005,19037
36099,pop2005,34318
36101,pop2005,97287
36103,pop2005,1504285
36105,pop2005,75591
36107,pop2005,50673
36109,pop2005,99698
36111,pop2005,181305
36113,pop2005,65322
36115,pop2005,62070
36117,pop2005,92175
36119,pop2005,947719
36121,pop2005,42257
36123,pop2005,24618
37001,pop2005,139280
37003,pop2005,35606
37005,pop2005,10713
37007,pop2005,25461
37009,pop2005,25100
37011,pop2005,17843
37013,pop2005,45463
37015,pop2005,18985
37017,pop2005,32542
37019,pop2005,88221
37021,pop2005,218684
37023,pop2005,88574
37025,pop2005,148682
37027,pop2005,78736
37029,pop2005,8893
37031,pop2005,62273
37033,pop2005,23320
37035,pop2005,150673
37037,pop2005,57849
37039,pop2005,25489
37041,pop2005,14352
37043,pop2005,9694
37045,pop2005,97400
37047,pop2005,53762
37049,pop2005,95124
37051,pop2005,305097
37053,pop2005,22857
37055,pop2005,33659
37057,pop2005,153081
37059,pop2005,38722
37061,pop2005,51245
37063,pop2005,243674
37065,pop2005,53392
37067,pop2005,331522
37069,pop2005,54232
37071,pop2005,194759
37073,pop2005,11081
37075,pop2005,7940
37077,pop2005,53251
37079,pop2005,19757
37081,pop2005,445378
37083,pop2005,55477
37085,pop2005,102715
37087,pop2005,55828
37089,pop2005,96369
37091,pop2005,23280
37093,pop2005,39752
37095,pop2005,5390
37097,pop2005,140142
37099,pop2005,35682
37101,pop2005,145097
37103,pop2005,10075
37105,pop2005,55441
37107,pop2005,57385
37109,pop2005,68967
37111,pop2005,43113
37113,pop2005,31708
37115,pop2005,19973
37117,pop2005,24049
37119,pop2005,800486
37121,pop2005,15806
37123,pop2005,27102
37125,pop2005,80790
37127,pop2005,90434
37129,pop2005,182408
37131,pop2005,21018
37133,pop2005,158942
37135,pop2005,119632
37137,pop2005,12580
37139,pop2005,38264
37141,pop2005,45813
37143,pop2005,11783
37145,pop2005,36963
37147,pop2005,144176
37149,pop2005,18859
37151,pop2005,136568
37153,pop2005,45982
37155,pop2005,125885
37157,pop2005,91692
37159,pop2005,133644
37161,pop2005,62779
37163,pop2005,62138
37165,pop2005,36403
37167,pop2005,58434
37169,pop2005,45422
37171,pop2005,71857
37173,pop2005,13261
37175,pop2005,29430
37177,pop2005,4097
37179,pop2005,160555
37181,pop2005,42871
37183,pop2005,753828
37185,pop2005,19773
37187,pop2005,13178
37189,pop2005,43471
37191,pop2005,113221
37193,pop2005,66405
37195,pop2005,75414
37197,pop2005,37240
37199,pop2005,18039
38001,pop2005,2352
38003,pop2005,10993
38005,pop2005,6902
38007,pop2005,788
38009,pop2005,6608
38011,pop2005,2965
38013,pop2005,1966
38015,pop2005,74126
38017,pop2005,132551
38019,pop2005,4213
38021,pop2005,5460
38023,pop2005,2095
38025,pop2005,3313
38027,pop2005,2546
38029,pop2005,3726
38031,pop2005,3523
38033,pop2005,1699
38035,pop2005,66565
38037,pop2005,2561
38039,pop2005,2470
38041,pop2005,2487
38043,pop2005,2390
38045,pop2005,4281
38047,pop2005,2018
38049,pop2005,5439
38051,pop2005,2952
38053,pop2005,5524
38055,pop2005,8438
38057,pop2005,8088
38059,pop2005,25245
38061,pop2005,6471
38063,pop2005,3379
38065,pop2005,1789
38067,pop2005,7865
38069,pop2005,4195
38071,pop2005,11290
38073,pop2005,5748
38075,pop2005,2401
38077,pop2005,17159
38079,pop2005,13628
38081,pop2005,4117
38083,pop2005,1406
38085,pop2005,4088
38087,pop2005,685
38089,pop2005,22100
38091,pop2005,1970
38093,pop2005,20766
38095,pop2005,2464
38097,pop2005,8121
38099,pop2005,11370
38101,pop2005,56458
38103,pop2005,4475
38105,pop2005,19136
39001,pop2005,28177
39003,pop2005,105528
39005,pop2005,53958
39007,pop2005,102051
39009,pop2005,63143
39011,pop2005,46626
39013,pop2005,68662
39015,pop2005,43660
39017,pop2005,348425
39019,pop2005,28885
39021,pop2005,39195
39023,pop2005,141543
39025,pop2005,189276
39027,pop2005,42063
39029,pop2005,109481
39031,pop2005,36648
39033,pop2005,45159
39035,pop2005,1323972
39037,pop2005,52639
39039,pop2005,38574
39041,pop2005,149353
39043,pop2005,77778
39045,pop2005,137457
39047,pop2005,28212
39049,pop2005,1101224
39051,pop2005,42638
39053,pop2005,30906
39055,pop2005,96876
39057,pop2005,156218
39059,pop2005,40606
39061,pop2005,847182
39063,pop2005,73266
39065,pop2005,31697
39067,pop2005,15577
39069,pop2005,29222
39071,pop2005,42114
39073,pop2005,28718
39075,pop2005,41237
39077,pop2005,60019
39079,pop2005,33332
39081,pop2005,70064
39083,pop2005,57975
39085,pop2005,232578
39087,pop2005,62447
39089,pop2005,153872
39091,pop2005,46310
39093,pop2005,299111
39095,pop2005,464634
39097,pop2005,40781
39099,pop2005,245598
39101,pop2005,65712
39103,pop2005,165712
39105,pop2005,23061
39107,pop2005,40755
39109,pop2005,100638
39111,pop2005,14543
39113,pop2005,544833
39115,pop2005,14711
39117,pop2005,34033
39119,pop2005,85115
39121,pop2005,13981
39123,pop2005,41298
39125,pop2005,19404
39127,pop2005,34780
39129,pop2005,52356
39131,pop2005,27776
39133,pop2005,155025
39135,pop2005,41886
39137,pop2005,34652
39139,pop2005,126946
39141,pop2005,74800
39143,pop2005,61232
39145,pop2005,76155
39147,pop2005,57217
39149,pop2005,48501
39151,pop2005,378868
39153,pop2005,545624
39155,pop2005,217034
39157,pop2005,91345
39159,pop2005,45387
39161,pop2005,29035
39163,pop2005,13221
39165,pop2005,194167
39167,pop2005,61936
39169,pop2005,113209
39171,pop2005,38392
39173,pop2005,124592
39175,pop2005,22663
40001,pop2005,21599
40003,pop2005,5656
40005,pop2005,14288
40007,pop2005,5403
40009,pop2005,18630
40011,pop2005,12748
40013,pop2005,37658
40015,pop2005,29689
40017,pop2005,97147
40019,pop2005,46632
40021,pop2005,44408
40023,pop2005,15087
40025,pop2005,2708
40027,pop2005,225835
40029,pop2005,5690
40031,pop2005,111866
40033,pop2005,6449
40035,pop2005,14995
40037,pop2005,68059
40039,pop2005,25501
40041,pop2005,38980
40043,pop2005,4398
40045,pop2005,3870
40047,pop2005,56940
40049,pop2005,26864
40051,pop2005,48942
40053,pop2005,4656
40055,pop2005,5799
40057,pop2005,2955
40059,pop2005,3301
40061,pop2005,11952
40063,pop2005,13717
40065,pop2005,26471
40067,pop2005,6375
40069,pop2005,10203
40071,pop2005,46079
40073,pop2005,14076
40075,pop2005,9771
40077,pop2005,10485
40079,pop2005,48852
40081,pop2005,31987
40083,pop2005,35399
40085,pop2005,9028
40087,pop2005,29912
40089,pop2005,33458
40091,pop2005,19388
40093,pop2005,7171
40095,pop2005,14365
40097,pop2005,39049
40099,pop2005,12566
40101,pop2005,70210
40103,pop2005,11112
40105,pop2005,10621
40107,pop2005,11263
40109,pop2005,685871
40111,pop2005,39332
40113,pop2005,44952
40115,pop2005,32475
40117,pop2005,16470
40119,pop2005,76144
40121,pop2005,43910
40123,pop2005,35439
40125,pop2005,67707
40127,pop2005,11467
40129,pop2005,3261
40131,pop2005,79669
40133,pop2005,24119
40135,pop2005,40204
40137,pop2005,42544
40139,pop2005,20021
40141,pop2005,8358
40143,pop2005,570051
40145,pop2005,63119
40147,pop2005,48740
40149,pop2005,11264
40151,pop2005,8540
40153,pop2005,18849
41001,pop2005,16001
41003,pop2005,79427
41005,pop2005,365411
41007,pop2005,36447
41009,pop2005,46987
41011,pop2005,63636
41013,pop2005,21670
41015,pop2005,22064
41017,pop2005,140962
41019,pop2005,102817
41021,pop2005,1739
41023,pop2005,7092
41025,pop2005,6801
41027,pop2005,20946
41029,pop2005,194087
41031,pop2005,19668
41033,pop2005,79834
41035,pop2005,65402
41037,pop2005,7078
41039,pop2005,335242
41041,pop2005,45442
41043,pop2005,108244
41045,pop2005,30914
41047,pop2005,301463
41049,pop2005,11355
41051,pop2005,673823
41053,pop2005,70019
41055,pop2005,1660
41057,pop2005,24798
41059,pop2005,72752
41061,pop2005,24456
41063,pop2005,6817
41065,pop2005,23412
41067,pop2005,497073
41069,pop2005,1396
41071,pop2005,90934
42001,pop2005,99081
42003,pop2005,1232483
42005,pop2005,69822
42007,pop2005,175372
42009,pop2005,49535
42011,pop2005,393788
42013,pop2005,125882
42015,pop2005,61747
42017,pop2005,616047
42019,pop2005,180074
42021,pop2005,146726
42023,pop2005,5483
42025,pop2005,61532
42027,pop2005,141643
42029,pop2005,471562
42031,pop2005,40055
42033,pop2005,81943
42035,pop2005,37169
42037,pop2005,64554
42039,pop2005,89042
42041,pop2005,222735
42043,pop2005,253203
42045,pop2005,552126
42047,pop2005,33225
42049,pop2005,278933
42051,pop2005,145245
42053,pop2005,6536
42055,pop2005,137012
42057,pop2005,14571
42059,pop2005,40009
42061,pop2005,45537
42063,pop2005,87956
42065,pop2005,45142
42067,pop2005,23146
42069,pop2005,209184
42071,pop2005,489258
42073,pop2005,91929
42075,pop2005,124819
42077,pop2005,329026
42079,pop2005,311449
42081,pop2005,117687
42083,pop2005,43886
42085,pop2005,118084
42087,pop2005,45954
42089,pop2005,160169
42091,pop2005,772142
42093,pop2005,17905
42095,pop2005,286309
42097,pop2005,91561
42099,pop2005,44493
42101,pop2005,1517628
42103,pop2005,55357
42105,pop2005,17520
42107,pop2005,146059
42109,pop2005,37774
42111,pop2005,78418
42113,pop2005,6313
42115,pop2005,41562
42117,pop2005,41059
42119,pop2005,42753
42121,pop2005,55487
42123,pop2005,41554
42125,pop2005,204874
42127,pop2005,50123
42129,pop2005,364458
42131,pop2005,27896
42133,pop2005,406555
44001,pop2005,50574
44003,pop2005,170551
44005,pop2005,82794
44007,pop2005,633405
44009,pop2005,127665
45001,pop2005,25644
45003,pop2005,148684
45005,pop2005,10733
45007,pop2005,174332
45009,pop2005,15734
45011,pop2005,23038
45013,pop2005,139458
45015,pop2005,152092
45017,pop2005,14874
45019,pop2005,337584
45021,pop2005,53522
45023,pop2005,32887
45025,pop2005,42713
45027,pop2005,32747
45029,pop2005,38990
45031,pop2005,66889
45033,pop2005,30711
45035,pop2005,111753
45037,pop2005,25409
45039,pop2005,23677
45041,pop2005,129809
45043,pop2005,59525
45045,pop2005,407533
45047,pop2005,67756
45049,pop2005,20982
45051,pop2005,228708
45053,pop2005,21308
45055,pop2005,55834
45057,pop2005,69763
45059,pop2005,69392
45061,pop2005,20286
45063,pop2005,233406
45065,pop2005,9999
45067,pop2005,34466
45069,pop2005,27578
45071,pop2005,37114
45073,pop2005,69292
45075,pop2005,90764
45077,pop2005,113729
45079,pop2005,345398
45081,pop2005,18801
45083,pop2005,265919
45085,pop2005,104885
45087,pop2005,28235
45089,pop2005,34741
45091,pop2005,189505
46003,pop2005,2886
46005,pop2005,15754
46007,pop2005,3499
46009,pop2005,6960
46011,pop2005,28559
46013,pop2005,34869
46015,pop2005,5111
46017,pop2005,2069
46019,pop2005,9192
46021,pop2005,1520
46023,pop2005,9081
46025,pop2005,3671
46027,pop2005,13278
46029,pop2005,25836
46031,pop2005,4252
46033,pop2005,7713
46035,pop2005,18826
46037,pop2005,5796
46039,pop2005,4282
46041,pop2005,6109
46043,pop2005,3212
46045,pop2005,4074
46047,pop2005,7313
46049,pop2005,2325
46051,pop2005,7288
46053,pop2005,4217
46055,pop2005,1917
46057,pop2005,5560
46059,pop2005,3301
46061,pop2005,3646
46063,pop2005,1180
46065,pop2005,16780
46067,pop2005,7492
46069,pop2005,1579
46071,pop2005,2788
46073,pop2005,2075
46075,pop2005,1055
46077,pop2005,5430
46079,pop2005,11028
46081,pop2005,22698
46083,pop2005,33673
46085,pop2005,3839
46087,pop2005,5809
46089,pop2005,2612
46091,pop2005,4373
46093,pop2005,24487
46095,pop2005,2027
46097,pop2005,2532
46099,pop2005,167375
46101,pop2005,6495
46103,pop2005,93488
46105,pop2005,2964
46107,pop2005,2316
46109,pop2005,9900
46111,pop2005,2503
46113,pop2005,13352
46115,pop2005,6831
46117,pop2005,2758
46119,pop2005,1391
46121,pop2005,9801
46123,pop2005,6015
46125,pop2005,8402
46127,pop2005,13332
46129,pop2005,5426
46135,pop2005,21617
46137,pop2005,2545
47001,pop2005,71747
47003,pop2005,42147
47005,pop2005,16265
47007,pop2005,12702
47009,pop2005,115174
47011,pop2005,92264
47013,pop2005,40412
47015,pop2005,13136
47017,pop2005,28695
47019,pop2005,58666
47021,pop2005,38037
47023,pop2005,15879
47025,pop2005,30806
47027,pop2005,7973
47029,pop2005,34708
47031,pop2005,50637
47033,pop2005,14354
47035,pop2005,50859
47037,pop2005,607413
47039,pop2005,11428
47041,pop2005,18257
47043,pop2005,45705
47045,pop2005,37586
47047,pop2005,33993
47049,pop2005,17019
47051,pop2005,40529
47053,pop2005,47856
47055,pop2005,29054
47057,pop2005,22100
47059,pop2005,64874
47061,pop2005,14330
47063,pop2005,60115
47065,pop2005,323740
47067,pop2005,6694
47069,pop2005,27795
47071,pop2005,25811
47073,pop2005,55967
47075,pop2005,19402
47077,pop2005,26137
47079,pop2005,31294
47081,pop2005,23365
47083,pop2005,7939
47085,pop2005,17904
47087,pop2005,10979
47089,pop2005,47889
47091,pop2005,18031
47093,pop2005,409530
47095,pop2005,7511
47097,pop2005,26587
47099,pop2005,40641
47101,pop2005,11333
47103,pop2005,32121
47105,pop2005,43228
47107,pop2005,51092
47109,pop2005,25038
47111,pop2005,21236
47113,pop2005,94893
47115,pop2005,27699
47117,pop2005,28093
47119,pop2005,75639
47121,pop2005,11426
47123,pop2005,42877
47125,pop2005,147789
47127,pop2005,5982
47129,pop2005,19275
47131,pop2005,31860
47133,pop2005,20440
47135,pop2005,7587
47137,pop2005,4811
47139,pop2005,15749
47141,pop2005,67124
47143,pop2005,29764
47145,pop2005,52556
47147,pop2005,60019
47149,pop2005,219976
47151,pop2005,21681
47153,pop2005,12710
47155,pop2005,79607
47157,pop2005,912418
47159,pop2005,18466
47161,pop2005,12870
47163,pop2005,151974
47165,pop2005,143782
47167,pop2005,55202
47169,pop2005,7433
47171,pop2005,17558
47173,pop2005,18637
47175,pop2005,5369
47177,pop2005,39372
47179,pop2005,112664
47181,pop2005,16696
47183,pop2005,33542
47185,pop2005,24254
47187,pop2005,152208
47189,pop2005,99762
48001,pop2005,56031
48003,pop2005,12743
48005,pop2005,81126
48007,pop2005,24405
48009,pop2005,8962
48011,pop2005,2124
48013,pop2005,42458
48015,pop2005,25762
48017,pop2005,6534
48019,pop2005,19483
48021,pop2005,68769
48023,pop2005,3854
48025,pop2005,32439
48027,pop2005,261709
48029,pop2005,1511506
48031,pop2005,8947
48033,pop2005,630
48035,pop2005,17785
48037,pop2005,89933
48039,pop2005,274045
48041,pop2005,163617
48043,pop2005,9050
48045,pop2005,1601
48047,pop2005,7589
48049,pop2005,38197
48051,pop2005,16851
48053,pop2005,40958
48055,pop2005,36216
48057,pop2005,20278
48059,pop2005,13208
48061,pop2005,370735
48063,pop2005,12174
48065,pop2005,6376
48067,pop2005,29444
48069,pop2005,7473
48071,pop2005,28035
48073,pop2005,47577
48075,pop2005,7471
48077,pop2005,11363
48079,pop2005,3252
48081,pop2005,3588
48083,pop2005,8536
48085,pop2005,659840
48087,pop2005,2979
48089,pop2005,20415
48091,pop2005,94677
48093,pop2005,13528
48095,pop2005,3703
48097,pop2005,38251
48099,pop2005,73148
48101,pop2005,1671
48103,pop2005,3742
48105,pop2005,3859
48107,pop2005,6519
48109,pop2005,2611
48111,pop2005,6066
48113,pop2005,2316657
48115,pop2005,14030
48117,pop2005,18294
48119,pop2005,5433
48121,pop2005,558026
48123,pop2005,20162
48125,pop2005,2579
48127,pop2005,9988
48129,pop2005,3862
48131,pop2005,12479
48133,pop2005,18320
48135,pop2005,124187
48137,pop2005,1918
48139,pop2005,131764
48141,pop2005,708683
48143,pop2005,34490
48145,pop2005,17475
48147,pop2005,32659
48149,pop2005,22366
48151,pop2005,4041
48153,pop2005,6970
48155,pop2005,1457
48157,pop2005,458234
48159,pop2005,10906
48161,pop2005,18582
48163,pop2005,16141
48165,pop2005,14382
48167,pop2005,274494
48169,pop2005,4789
48171,pop2005,22664
48173,pop2005,1265
48175,pop2005,6969
48177,pop2005,19559
48179,pop2005,21356
48181,pop2005,115526
48183,pop2005,114366
48185,pop2005,25072
48187,pop2005,102313
48189,pop2005,35707
48191,pop2005,3600
48193,pop2005,7992
48195,pop2005,5134
48197,pop2005,4293
48199,pop2005,50607
48201,pop2005,3732321
48203,pop2005,62476
48205,pop2005,5190
48207,pop2005,5425
48209,pop2005,126470
48211,pop2005,3313
48213,pop2005,78459
48215,pop2005,665475
48217,pop2005,34647
48219,pop2005,22636
48221,pop2005,46862
48223,pop2005,33103
48225,pop2005,22791
48227,pop2005,32034
48229,pop2005,3218
48231,pop2005,81433
48233,pop2005,21902
48235,pop2005,1701
48237,pop2005,8819
48239,pop2005,14144
48241,pop2005,34978
48243,pop2005,2198
48245,pop2005,246063
48247,pop2005,5035
48249,pop2005,40680
48251,pop2005,143765
48253,pop2005,19527
48255,pop2005,15049
48257,pop2005,87872
48259,pop2005,28411
48261,pop2005,433
48263,pop2005,739
48265,pop2005,46169
48267,pop2005,4537
48269,pop2005,295
48271,pop2005,3279
48273,pop2005,30678
48275,pop2005,3622
48277,pop2005,49046
48279,pop2005,14251
48281,pop2005,19567
48283,pop2005,5998
48285,pop2005,18756
48287,pop2005,16210
48289,pop2005,16108
48291,pop2005,74384
48293,pop2005,22399
48295,pop2005,2930
48297,pop2005,11465
48299,pop2005,17958
48301,pop2005,54
48303,pop2005,256252
48305,pop2005,6035
48307,pop2005,7892
48309,pop2005,223819
48311,pop2005,859
48313,pop2005,13048
48315,pop2005,10751
48317,pop2005,4390
48319,pop2005,3824
48321,pop2005,37320
48323,pop2005,49852
48325,pop2005,42366
48327,pop2005,2165
48329,pop2005,120487
48331,pop2005,24833
48333,pop2005,5075
48335,pop2005,9273
48337,pop2005,19384
48339,pop2005,373445
48341,pop2005,19809
48343,pop2005,12832
48345,pop2005,1294
48347,pop2005,61064
48349,pop2005,48159
48351,pop2005,14175
48353,pop2005,14599
48355,pop2005,317218
48357,pop2005,9144
48359,pop2005,2089
48361,pop2005,83602
48363,pop2005,27255
48365,pop2005,22867
48367,pop2005,101320
48369,pop2005,9584
48371,pop2005,15735
48373,pop2005,45944
48375,pop2005,119559
48377,pop2005,7608
48379,pop2005,10738
48381,pop2005,109708
48383,pop2005,2953
48385,pop2005,2945
48387,pop2005,13421
48389,pop2005,11263
48391,pop2005,7517
48393,pop2005,822
48395,pop2005,15977
48397,pop2005,62302
48399,pop2005,10707
48401,pop2005,47666
48403,pop2005,10170
48405,pop2005,8781
48407,pop2005,24342
48409,pop2005,68630
48411,pop2005,5962
48413,pop2005,2743
48415,pop2005,15790
48417,pop2005,3117
48419,pop2005,25968
48421,pop2005,2907
48423,pop2005,189910
48425,pop2005,7415
48427,pop2005,59266
48429,pop2005,9363
48431,pop2005,1251
48433,pop2005,1351
48435,pop2005,4190
48437,pop2005,7744
48439,pop2005,1612195
48441,pop2005,125978
48443,pop2005,962
48445,pop2005,12207
48447,pop2005,1672
48449,pop2005,28009
48451,pop2005,104961
48453,pop2005,901185
48455,pop2005,14122
48457,pop2005,20218
48459,pop2005,37392
48461,pop2005,3011
48463,pop2005,26586
48465,pop2005,47033
48467,pop2005,51395
48469,pop2005,85053
48471,pop2005,64330
48473,pop2005,34505
48475,pop2005,10159
48477,pop2005,31491
48479,pop2005,220968
48481,pop2005,40923
48483,pop2005,4669
48485,pop2005,129475
48487,pop2005,13918
48489,pop2005,20316
48491,pop2005,331669
48493,pop2005,36906
48495,pop2005,6425
48497,pop2005,55800
48499,pop2005,40523
48501,pop2005,7288
48503,pop2005,17507
48505,pop2005,13181
48507,pop2005,11533
49001,pop2005,6067
49003,pop2005,45938
49005,pop2005,104540
49007,pop2005,19180
49009,pop2005,916
49011,pop2005,269695
49013,pop2005,15135
49015,pop2005,10331
49017,pop2005,4339
49019,pop2005,9066
49021,pop2005,39298
49023,pop2005,8889
49025,pop2005,6167
49027,pop2005,11891
49029,pop2005,7752
49031,pop2005,1362
49033,pop2005,2005
49035,pop2005,960067
49037,pop2005,13887
49039,pop2005,23717
49041,pop2005,19031
49043,pop2005,34686
49045,pop2005,50092
49047,pop2005,26978
49049,pop2005,454694
49051,pop2005,18726
49053,pop2005,119119
49055,pop2005,2402
49057,pop2005,213667
50001,pop2005,36468
50003,pop2005,36481
50005,pop2005,30302
50007,pop2005,149983
50009,pop2005,6483
50011,pop2005,47487
50013,pop2005,7576
50015,pop2005,24459
50017,pop2005,28938
50019,pop2005,27217
50021,pop2005,63508
50023,pop2005,58952
50025,pop2005,43663
50027,pop2005,57297
51001,pop2005,38716
51003,pop2005,90376
51005,pop2005,16506
51007,pop2005,12095
51009,pop2005,31871
51011,pop2005,13810
51013,pop2005,199761
51015,pop2005,68955
51017,pop2005,4784
51019,pop2005,64104
51021,pop2005,6794
51023,pop2005,31501
51025,pop2005,17963
51027,pop2005,24452
51029,pop2005,15815
51031,pop2005,51920
51033,pop2005,25267
51035,pop2005,29103
51036,pop2005,7039
51037,pop2005,12309
51041,pop2005,286254
51043,pop2005,14016
51045,pop2005,5068
51047,pop2005,41956
51049,pop2005,9317
51051,pop2005,16175
51053,pop2005,25181
51057,pop2005,10476
51059,pop2005,1002375
51061,pop2005,64287
51063,pop2005,14493
51065,pop2005,24456
51067,pop2005,49745
51069,pop2005,68503
51071,pop2005,16983
51073,pop2005,37295
51075,pop2005,19211
51077,pop2005,16207
51079,pop2005,17176
51081,pop2005,11844
51083,pop2005,35648
51085,pop2005,96473
51087,pop2005,281406
51089,pop2005,55840
51091,pop2005,2440
51093,pop2005,32892
51095,pop2005,57240
51097,pop2005,6724
51099,pop2005,20560
51101,pop2005,14487
51103,pop2005,11459
51105,pop2005,24871
51107,pop2005,253332
51109,pop2005,29844
51111,pop2005,12958
51113,pop2005,13291
51115,pop2005,8982
51117,pop2005,31960
51119,pop2005,10453
51121,pop2005,87020
51125,pop2005,14988
51127,pop2005,15939
51131,pop2005,13313
51133,pop2005,12800
51135,pop2005,15747
51137,pop2005,30026
51139,pop2005,23710
51141,pop2005,18825
51143,pop2005,60971
51145,pop2005,26258
51147,pop2005,20783
51149,pop2005,36357
51153,pop2005,345852
51155,pop2005,34684
51157,pop2005,7262
51159,pop2005,9015
51161,pop2005,88483
51163,pop2005,21159
51165,pop2005,71719
51167,pop2005,28596
51169,pop2005,22792
51171,pop2005,38956
51173,pop2005,32179
51175,pop2005,17616
51177,pop2005,114909
51179,pop2005,116672
51181,pop2005,6879
51183,pop2005,11829
51185,pop2005,43831
51187,pop2005,34977
51191,pop2005,51920
51193,pop2005,16914
51195,pop2005,41690
51197,pop2005,28113
51199,pop2005,61042
51510,pop2005,137602
51515,pop2005,6254
51520,pop2005,17425
51530,pop2005,6352
51540,pop2005,40827
51550,pop2005,216570
51570,pop2005,17515
51580,pop2005,6184
51590,pop2005,45684
51595,pop2005,5543
51600,pop2005,21997
51610,pop2005,10891
51620,pop2005,8449
51630,pop2005,21270
51640,pop2005,6737
51650,pop2005,147051
51660,pop2005,42784
51670,pop2005,22511
51678,pop2005,6882
51680,pop2005,68028
51683,pop2005,36322
51685,pop2005,11652
51690,pop2005,14776
51700,pop2005,191264
51710,pop2005,237487
51720,pop2005,3637
51730,pop2005,32395
51735,pop2005,11692
51740,pop2005,100783
51750,pop2005,15859
51760,pop2005,197915
51770,pop2005,92506
51775,pop2005,24751
51790,pop2005,23379
51800,pop2005,77924
51810,pop2005,437464
51820,pop2005,21135
51830,pop2005,11895
51840,pop2005,25650
53001,pop2005,16599
53003,pop2005,20899
53005,pop2005,156050
53007,pop2005,69066
53009,pop2005,68749
53011,pop2005,399553
53013,pop2005,4015
53015,pop2005,96359
53017,pop2005,34473
53019,pop2005,7443
53021,pop2005,62581
53023,pop2005,2189
53025,pop2005,79845
53027,pop2005,70144
53029,pop2005,79744
53031,pop2005,28430
53033,pop2005,1803691
53035,pop2005,235769
53037,pop2005,37015
53039,pop2005,19411
53041,pop2005,71661
53043,pop2005,10177
53045,pop2005,53884
53047,pop2005,39056
53049,pop2005,21262
53051,pop2005,12341
53053,pop2005,749468
53055,pop2005,15083
53057,pop2005,112176
53059,pop2005,10272
53061,pop2005,649229
53063,pop2005,440145
53065,pop2005,40803
53067,pop2005,227638
53069,pop2005,3828
53071,pop2005,57021
53073,pop2005,185356
53075,pop2005,41694
53077,pop2005,228163
54001,pop2005,15338
54003,pop2005,92513
54005,pop2005,25302
54007,pop2005,14666
54009,pop2005,24326
54011,pop2005,94290
54013,pop2005,7247
54015,pop2005,10133
54017,pop2005,7294
54019,pop2005,46259
54021,pop2005,6924
54023,pop2005,11577
54025,pop2005,34523
